ErrorValue_1,AccuracyValue_1,ErrorValue_2,AccuracyValue_2,ErrorValue_3,AccuracyValue_3,ErrorValue_4,AccuracyValue_4,ErrorValue_5,AccuracyValue_5,ErrorValue_6,AccuracyValue_6,ErrorValue_7,AccuracyValue_7,ErrorValue_8,AccuracyValue_8,ErrorValue_9,AccuracyValue_9,ErrorValue_10,AccuracyValue_10,ErrorValue_11,AccuracyValue_11,ErrorValue_12,AccuracyValue_12,ErrorValue_13,AccuracyValue_13,ErrorValue_14,AccuracyValue_14,ErrorValue_15,AccuracyValue_15,ErrorValue_16,AccuracyValue_16,ErrorValue_17,AccuracyValue_17,ErrorValue_18,AccuracyValue_18,ErrorValue_19,AccuracyValue_19,ErrorValue_20,AccuracyValue_20,ErrorValue_21,AccuracyValue_21,ErrorValue_22,AccuracyValue_22,ErrorValue_23,AccuracyValue_23,ErrorValue_24,AccuracyValue_24,ErrorValue_25,AccuracyValue_25,ErrorValue_26,AccuracyValue_26,ErrorValue_27,AccuracyValue_27,ErrorValue_28,AccuracyValue_28,ErrorValue_29,AccuracyValue_29,ErrorValue_30,AccuracyValue_30,ErrorValue_31,AccuracyValue_31,ErrorValue_32,AccuracyValue_32,ErrorValue_33,AccuracyValue_33,ErrorValue_34,AccuracyValue_34,ErrorValue_35,AccuracyValue_35,ErrorValue_36,AccuracyValue_36,ErrorValue_37,AccuracyValue_37,ErrorValue_38,AccuracyValue_38,ErrorValue_39,AccuracyValue_39,ErrorValue_40,AccuracyValue_40,ErrorValue_41,AccuracyValue_41,ErrorValue_42,AccuracyValue_42,ErrorValue_43,AccuracyValue_43,ErrorValue_44,AccuracyValue_44,ErrorValue_45,AccuracyValue_45,ErrorValue_46,AccuracyValue_46,ErrorValue_47,AccuracyValue_47,ErrorValue_48,AccuracyValue_48,ErrorValue_49,AccuracyValue_49,ErrorValue_50,AccuracyValue_50,ErrorValue_51,AccuracyValue_51,ErrorValue_52,AccuracyValue_52,ErrorValue_53,AccuracyValue_53,ErrorValue_54,AccuracyValue_54,ErrorValue_55,AccuracyValue_55,ErrorValue_56,AccuracyValue_56,ErrorValue_57,AccuracyValue_57,ErrorValue_58,AccuracyValue_58,ErrorValue_59,AccuracyValue_59,ErrorValue_60,AccuracyValue_60,ErrorValue_61,AccuracyValue_61,ErrorValue_62,AccuracyValue_62,ErrorValue_63,AccuracyValue_63,ErrorValue_64,AccuracyValue_64,ErrorValue_65,AccuracyValue_65,ErrorValue_66,AccuracyValue_66,ErrorValue_67,AccuracyValue_67,ErrorValue_68,AccuracyValue_68,ErrorValue_69,AccuracyValue_69,ErrorValue_70,AccuracyValue_70,ErrorValue_71,AccuracyValue_71,ErrorValue_72,AccuracyValue_72,ErrorValue_73,AccuracyValue_73,ErrorValue_74,AccuracyValue_74,ErrorValue_75,AccuracyValue_75,ErrorValue_76,AccuracyValue_76,ErrorValue_77,AccuracyValue_77,ErrorValue_78,AccuracyValue_78,ErrorValue_79,AccuracyValue_79,ErrorValue_80,AccuracyValue_80,ErrorValue_81,AccuracyValue_81,ErrorValue_82,AccuracyValue_82,ErrorValue_83,AccuracyValue_83,ErrorValue_84,AccuracyValue_84,ErrorValue_85,AccuracyValue_85,ErrorValue_86,AccuracyValue_86,ErrorValue_87,AccuracyValue_87,ErrorValue_88,AccuracyValue_88,ErrorValue_89,AccuracyValue_89,ErrorValue_90,AccuracyValue_90,ErrorValue_91,AccuracyValue_91,ErrorValue_92,AccuracyValue_92,ErrorValue_93,AccuracyValue_93,ErrorValue_94,AccuracyValue_94,ErrorValue_95,AccuracyValue_95
64,0.0,78,0.0,85,7.969182e-35,90,1.8039221e-31,50,0.0,62,0.0,10,1.9320338e-34,37,7.0818785e-36,60,0.0,45,0.0,50,0.0,77,0.0,77,0.0,56,0.0,46,0.0,76,0.0,61,1.8736438e-38,80,0.0,60,0.0,50,0.0,82,3.4460315e-16,65,0.0,34,1.8705753e-30,56,5.792756e-19,35,6.571312e-38,79,2.3400692e-36,35,1.8893859e-35,33,0.0,39,0.0,76,4.784267e-33,74,3.3925904e-21,17,1.2373468e-33,88,0.0,41,2.281954e-30,59,8.658658e-20,18,1.1990279e-29,60,0.0,51,0.0,29,1.06286014e-23,46,0.0,46,0.0,38,3.3932372e-35,62,0.0,46,0.0,67,2.5429376e-33,66,1.2524535e-20,18,0.0,28,0.0,72,3.664605e-38,86,0.0,78,9.653951e-18,26,0.0,87,1.2986039e-32,92,3.6046415e-36,18,0.0,2,0.0,9,4.941625e-31,22,5.850563e-33,83,0.0,59,5.3490507e-18,58,1.3877945e-35,46,1.676648e-31,66,6.9957895e-32,82,5.633212e-20,60,1.5199525e-35,35,0.0,78,0.0,31,0.0,46,7.218534e-37,86,1.4913825e-38,79,0.0,88,3.548707e-33,81,0.0,64,0.0,77,0.0,79,5.239977e-25,29,1.3521762e-37,28,0.0,84,1.6284382e-33,25,1.1484765e-27,2,2.1866909e-23,94,0.0,2,1.3097716e-35,36,2.5632224e-37,57,1.8469578e-35,92,9.505091e-23,92,1.3425483e-38,77,9.986658e-36,76,4.6194334e-35,91,2.3629537e-35,80,0.0,37,0.0,61,4.1908894e-30,60,7.447918e-33,62,0.0
47,0.0,77,0.0,44,2.1362044e-35,82,3.6084562e-32,51,0.0,87,0.0,58,6.460749e-35,88,1.7748838e-36,56,0.0,46,0.0,51,0.0,76,0.0,73,0.0,55,0.0,78,0.0,62,0.0,38,0.0,45,0.0,61,0.0,51,0.0,41,8.372116e-17,24,0.0,64,8.199416e-31,17,1.04545264e-19,87,1.798101e-38,73,5.872683e-37,31,1.859441e-35,65,0.0,87,0.0,80,1.1263333e-33,95,1.4315678e-21,86,9.101932e-34,28,0.0,65,2.5517094e-32,17,3.4921207e-20,95,1.04967974e-29,76,0.0,47,0.0,35,6.0497372e-24,45,0.0,7,0.0,91,2.8617774e-35,77,0.0,31,0.0,61,5.997622e-34,25,1.1896367e-20,51,0.0,69,0.0,86,0.0,28,0.0,17,8.565008e-18,67,0.0,80,4.706462e-33,88,9.979608e-37,66,0.0,38,0.0,47,2.5613352e-31,60,5.3151843e-33,60,0.0,17,3.734239e-18,51,8.390983e-36,52,1.7524988e-32,92,6.7128644e-32,38,2.9334623e-20,91,2.4568598e-36,81,0.0,56,0.0,76,0.0,11,3.462777e-37,8,0.0,31,0.0,7,3.3463665e-33,67,0.0,81,0.0,76,0.0,53,4.3804026e-25,67,7.6701585e-38,24,0.0,61,6.9986906e-36,12,9.46771e-28,60,8.8218615e-24,49,0.0,28,1.1271215e-37,48,2.053425e-37,61,3.1962383e-36,53,8.4440757e-23,26,0.0,56,8.139066e-36,35,7.046613e-36,1,5.0196705e-36,79,0.0,73,0.0,67,1.0055942e-31,22,6.944971e-35,86,0.0
66,0.0,44,0.0,84,1.272825e-35,8,3.5899756e-32,53,0.0,72,0.0,20,3.5396155e-36,53,6.0280125e-37,52,0.0,47,0.0,53,0.0,62,0.0,65,0.0,51,0.0,47,0.0,31,0.0,35,0.0,78,0.0,62,0.0,53,0.0,48,6.8269995e-17,67,0.0,86,1.5364042e-32,78,9.530582e-20,93,1.7792826e-38,87,2.268859e-37,86,1.12808715e-36,64,0.0,72,0.0,39,1.0482254e-33,68,6.849114e-22,11,8.8098466e-36,69,0.0,46,1.263342e-32,48,1.6482024e-20,25,1.3971551e-30,62,0.0,46,0.0,1,5.2976905e-24,58,0.0,81,0.0,89,1.0726693e-35,63,0.0,67,0.0,1,2.5484814e-34,17,9.542677e-21,76,0.0,67,0.0,20,0.0,69,0.0,65,6.3832585e-18,36,0.0,55,1.3562342e-33,67,3.3009836e-37,94,0.0,67,0.0,79,3.4735646e-32,26,7.4772443e-34,81,0.0,11,2.8973986e-18,80,7.565541e-36,17,2.9024052e-33,94,1.3463605e-32,66,2.4812914e-20,88,1.926985e-36,64,0.0,51,0.0,86,0.0,10,1.3533248e-37,61,0.0,64,0.0,51,7.278887e-34,29,0.0,80,0.0,51,0.0,81,3.3238526e-25,13,5.681959e-38,18,0.0,38,1.3095885e-36,13,3.1789508e-29,18,1.4984004e-24,51,0.0,38,7.6824316e-38,76,0.0,66,8.659613e-38,78,6.6943027e-23,69,0.0,87,6.872893e-36,63,5.2356794e-36,24,1.6225643e-36,58,0.0,72,0.0,82,5.420471e-32,46,4.5895553e-36,76,0.0
45,0.0,45,0.0,86,6.6741375e-36,64,3.4695565e-32,56,0.0,31,0.0,72,2.4026189e-36,44,8.647482e-38,51,0.0,64,0.0,14,0.0,63,0.0,64,0.0,46,0.0,76,0.0,72,0.0,76,0.0,46,0.0,35,0.0,56,0.0,17,3.559503e-17,68,0.0,51,6.235375e-34,41,1.4726208e-20,55,0.0,46,0.0,69,1.0036859e-36,60,0.0,46,0.0,46,3.5473841e-34,56,6.2155984e-22,46,7.109327e-36,18,0.0,31,8.513509e-33,41,1.5232277e-20,24,5.3789973e-31,64,0.0,39,0.0,26,4.7163236e-24,86,0.0,47,0.0,29,1.05068675e-35,39,0.0,65,0.0,18,9.685868e-35,89,6.700168e-21,35,0.0,26,0.0,73,0.0,67,0.0,74,6.0259826e-18,64,0.0,46,3.834083e-34,94,1.2216535e-38,51,0.0,35,0.0,72,1.7908229e-32,38,7.814022e-35,64,0.0,32,2.5531246e-18,72,4.4592738e-36,55,2.7505008e-33,89,5.0719874e-33,25,2.1695773e-20,4,3.5163758e-37,36,0.0,47,0.0,38,0.0,86,1.795279e-38,35,0.0,63,0.0,13,4.4547738e-35,26,0.0,79,0.0,55,0.0,90,8.404784e-26,76,0.0,81,0.0,34,5.9773263e-37,18,2.739988e-29,38,1.3877353e-24,52,0.0,76,0.0,67,0.0,35,2.5785153e-38,89,4.6029766e-23,67,0.0,37,1.43449475e-36,11,4.7575483e-36,67,7.4476516e-37,77,0.0,39,0.0,18,6.9964616e-33,36,1.8649463e-36,46,0.0
68,0.0,46,0.0,60,1.3735922e-36,79,1.0649256e-32,57,0.0,64,0.0,48,1.8389502e-36,51,1.6154445e-38,47,0.0,63,0.0,58,0.0,51,0.0,60,0.0,39,0.0,51,0.0,24,0.0,86,0.0,47,0.0,64,0.0,57,0.0,37,1.1893634e-17,23,0.0,1,3.9749525e-34,11,1.0551278e-20,64,0.0,80,0.0,60,6.4327487e-37,39,0.0,64,0.0,58,3.0443485e-34,77,5.722278e-22,1,1.2131157e-37,84,0.0,50,1.6636553e-33,32,9.282648e-21,51,2.8126025e-31,43,0.0,85,0.0,38,1.6544046e-24,60,0.0,29,0.0,88,6.904728e-36,37,0.0,64,0.0,24,1.0016447e-36,27,5.896367e-21,24,0.0,60,0.0,46,0.0,35,0.0,41,3.6457113e-18,9,0.0,8,4.9345835e-35,64,0.0,17,0.0,26,0.0,35,1.7720264e-32,61,6.59459e-35,35,0.0,48,3.2096477e-19,65,5.3365813e-37,48,1.6206535e-33,58,2.8288693e-35,24,1.4435475e-20,28,3.753613e-38,45,0.0,44,0.0,39,0.0,39,0.0,76,0.0,33,0.0,78,3.4347747e-35,76,0.0,31,0.0,58,0.0,70,8.2756797e-26,69,0.0,8,0.0,24,1.7644216e-38,43,1.593752e-29,69,5.0029746e-25,55,0.0,35,0.0,64,0.0,69,0.0,81,2.7640298e-23,43,0.0,46,0.0,56,2.924094e-36,35,1.9107233e-38,76,0.0,46,0.0,2,7.8633e-34,1,1.3905177e-36,58,0.0
44,0.0,47,0.0,47,5.9859384e-38,60,2.6878126e-33,58,0.0,46,0.0,64,5.8884996e-37,93,0.0,46,0.0,94,0.0,24,0.0,72,0.0,51,0.0,37,0.0,55,0.0,8,0.0,8,0.0,51,0.0,32,0.0,58,0.0,32,1.0817427e-17,72,0.0,24,2.907938e-34,73,1.6618427e-21,86,0.0,64,0.0,36,4.4651397e-38,58,0.0,51,0.0,67,3.5917591e-35,78,3.8138517e-22,85,1.1336678e-37,38,0.0,58,9.422836e-34,73,8.215192e-21,81,5.0336855e-32,67,0.0,63,0.0,74,1.4199912e-25,63,0.0,69,0.0,81,2.5234378e-36,35,0.0,62,0.0,69,4.4655887e-38,59,2.0344134e-21,39,0.0,38,0.0,31,0.0,63,0.0,32,1.5122347e-18,53,0.0,48,1.7893023e-35,81,0.0,53,0.0,24,0.0,39,3.0019584e-33,1,2.6849904e-38,67,0.0,90,9.2897217e-20,33,1.2039431e-37,37,6.5315664e-34,60,1.0619617e-35,32,7.550498e-21,24,0.0,46,0.0,39,0.0,8,0.0,64,0.0,38,0.0,35,0.0,61,7.065944e-37,60,0.0,58,0.0,72,0.0,47,9.251396e-27,26,0.0,60,0.0,28,0.0,61,1.2357728e-29,74,2.168356e-25,56,0.0,8,0.0,86,0.0,82,0.0,68,2.0255503e-23,38,0.0,31,0.0,85,1.5147101e-36,69,0.0,73,0.0,64,0.0,38,3.0301948e-35,8,3.023734e-38,39,0.0
39,0.0,51,0.0,55,0.0,72,2.6613064e-33,60,0.0,81,0.0,73,3.4888738e-37,78,0.0,44,0.0,60,0.0,61,0.0,64,0.0,41,0.0,36,0.0,56,0.0,46,0.0,28,0.0,55,0.0,66,0.0,60,0.0,50,5.8552315e-18,46,0.0,60,2.2328402e-38,90,1.1079384e-21,46,0.0,63,0.0,76,0.0,45,0.0,80,0.0,93,9.013635e-37,47,2.8453175e-22,35,4.708699e-38,35,0.0,64,3.4387303e-34,47,6.1346138e-21,50,1.1799913e-32,69,0.0,64,0.0,34,1.1448185e-25,64,0.0,26,0.0,32,1.0181619e-36,72,0.0,36,0.0,28,0.0,70,1.2535379e-21,82,0.0,24,0.0,64,0.0,61,0.0,90,1.1418736e-18,24,0.0,60,3.147588e-37,46,0.0,57,0.0,76,0.0,63,1.4386626e-35,34,0.0,69,0.0,73,5.978319e-20,79,0.0,68,4.920515e-34,81,5.109674e-36,74,7.187689e-21,69,0.0,47,0.0,32,0.0,69,0.0,31,0.0,69,0.0,36,0.0,81,9.104501e-38,13,0.0,72,0.0,60,0.0,89,5.21795e-27,61,0.0,76,0.0,76,0.0,69,2.317842e-30,67,4.4630462e-26,60,0.0,69,0.0,46,0.0,60,0.0,94,1.1959126e-23,24,0.0,20,0.0,55,2.997835e-37,38,0.0,72,0.0,63,0.0,69,1.8158978e-35,31,0.0,9,0.0
37,0.0,68,0.0,35,0.0,46,1.1917091e-33,61,0.0,80,0.0,79,1.5110346e-37,32,0.0,35,0.0,58,0.0,62,0.0,31,0.0,37,0.0,35,0.0,60,0.0,35,0.0,67,0.0,56,0.0,30,0.0,63,0.0,73,5.3656067e-18,31,0.0,69,0.0,47,5.2369656e-22,80,0.0,39,0.0,46,0.0,46,0.0,56,0.0,63,1.0662261e-37,52,1.2177485e-22,47,0.0,81,0.0,73,5.045468e-35,65,5.1316092e-21,66,1.1414204e-32,26,0.0,80,0.0,76,8.184954e-27,81,0.0,60,0.0,61,0.0,73,0.0,58,0.0,35,0.0,73,1.0408619e-21,67,0.0,35,0.0,39,0.0,60,0.0,73,5.3234294e-19,46,0.0,76,0.0,60,0.0,58,0.0,60,0.0,64,1.2392103e-37,35,0.0,76,0.0,78,1.6818168e-20,64,0.0,85,1.5261313e-34,25,1.36955405e-36,69,3.5855234e-21,34,0.0,94,0.0,27,0.0,67,0.0,73,0.0,60,0.0,51,0.0,29,0.0,24,0.0,60,0.0,61,0.0,78,4.580228e-27,28,0.0,61,0.0,35,0.0,24,1.5487466e-30,28,3.378986e-27,63,0.0,67,0.0,35,0.0,38,0.0,58,1.4913658e-24,32,0.0,73,0.0,1,5.36761e-38,34,0.0,37,0.0,54,0.0,24,1.1597897e-35,76,0.0,8,0.0
32,0.0,56,0.0,63,0.0,50,4.245374e-36,62,0.0,39,0.0,86,0.0,47,0.0,17,0.0,56,0.0,64,0.0,35,0.0,17,0.0,8,0.0,63,0.0,38,0.0,69,0.0,63,0.0,69,0.0,64,0.0,90,3.9983777e-18,75,0.0,46,0.0,48,1.5361143e-22,56,0.0,51,0.0,67,0.0,53,0.0,63,0.0,31,4.0808572e-38,17,3.3125678e-24,55,0.0,80,0.0,39,2.444431e-35,90,1.01614776e-22,32,1.1226813e-35,94,0.0,78,0.0,24,9.4088855e-30,80,0.0,34,0.0,24,0.0,54,0.0,39,0.0,76,0.0,90,7.882626e-22,80,0.0,34,0.0,58,0.0,38,0.0,47,3.9479862e-19,45,0.0,35,0.0,69,0.0,60,0.0,69,0.0,86,4.111249e-38,69,0.0,24,0.0,70,3.369856e-21,11,0.0,56,1.325166e-36,50,1.61136e-37,61,2.8492008e-21,35,0.0,60,0.0,17,0.0,61,0.0,72,0.0,67,0.0,46,0.0,34,0.0,69,0.0,62,0.0,62,0.0,37,3.786294e-27,34,0.0,67,0.0,69,0.0,34,1.5265281e-30,1,1.786394e-30,64,0.0,60,0.0,31,0.0,18,0.0,25,1.3297356e-25,29,0.0,11,0.0,86,0.0,28,0.0,39,0.0,58,0.0,60,3.6955587e-36,67,0.0,93,0.0
30,0.0,39,0.0,76,0.0,58,1.1028598e-36,40,0.0,86,0.0,31,0.0,45,0.0,80,0.0,77,0.0,94,0.0,38,0.0,80,0.0,77,0.0,81,0.0,58,0.0,31,0.0,68,0.0,27,0.0,94,0.0,65,2.6489837e-18,77,0.0,35,0.0,70,4.2376257e-23,63,0.0,86,0.0,93,0.0,80,0.0,86,0.0,86,4.03396e-38,37,1.4118144e-24,56,0.0,86,0.0,79,1.0508269e-36,70,2.3890315e-23,27,7.229104e-37,31,0.0,87,0.0,69,4.9068798e-30,36,0.0,83,0.0,69,0.0,64,0.0,80,0.0,38,0.0,32,3.1183848e-23,86,0.0,76,0.0,79,0.0,76,0.0,37,6.347167e-21,79,0.0,86,0.0,24,0.0,50,0.0,8,0.0,31,0.0,28,0.0,32,0.0,47,1.7626423e-21,46,0.0,78,5.4842625e-37,24,0.0,40,1.6063557e-21,61,0.0,83,0.0,81,0.0,28,0.0,79,0.0,24,0.0,81,0.0,24,0.0,46,0.0,35,0.0,64,0.0,50,1.659563e-28,35,0.0,26,0.0,60,0.0,32,1.6937894e-32,35,9.158003e-32,69,0.0,86,0.0,20,0.0,76,0.0,50,1.1843831e-27,81,0.0,86,0.0,47,0.0,76,0.0,46,0.0,80,0.0,35,1.0190451e-37,35,0.0,64,0.0
95,0.0,48,0.0,1,0.0,65,3.2714835e-37,95,0.0,63,0.0,39,0.0,81,0.0,95,0.0,24,0.0,60,0.0,81,0.0,95,0.0,95,0.0,48,0.0,39,0.0,1,0.0,48,0.0,95,0.0,95,0.0,70,2.7191143e-19,53,0.0,76,0.0,37,2.4695232e-23,85,0.0,48,0.0,64,0.0,48,0.0,48,0.0,64,2.4438847e-38,90,5.0977695e-25,63,0.0,76,0.0,72,4.1757887e-37,37,9.766155e-24,89,8.069106e-38,32,0.0,48,0.0,60,2.9124695e-30,72,0.0,24,0.0,18,0.0,48,0.0,48,0.0,60,0.0,37,6.097771e-24,38,0.0,61,0.0,48,0.0,1,0.0,70,9.16886e-23,31,0.0,1,0.0,26,0.0,95,0.0,46,0.0,46,0.0,76,0.0,31,0.0,37,1.8427983e-22,48,0.0,47,0.0,32,0.0,18,1.792961e-23,76,0.0,80,0.0,95,0.0,35,0.0,48,0.0,1,0.0,48,0.0,69,0.0,35,0.0,39,0.0,48,0.0,32,5.2219216e-31,38,0.0,35,0.0,1,0.0,29,7.5669175e-34,76,8.156162e-36,95,0.0,1,0.0,8,0.0,24,0.0,32,3.4885061e-31,60,0.0,48,0.0,46,0.0,61,0.0,48,0.0,48,0.0,76,0.0,86,0.0,36,0.0
